// Screen #1
WavesBlock,1
IslandLeft,1
IslandMidd,3
IslandSign,3

// Screen #2
WavesBlock,8

// Screen #3
WavesBlock,8

// Screen #4
WavesBlock,8

// Screen #5
WavesBlock,1
TurtleSea2,7

// Screen #6
WavesBlock,1
IslandLeft,1
IslandMidd,2
TurtleSea2,4

// Screen #7
IslandMidd,3
TurtleSea2,4
IslandMidd,1

// Screen #8
IslandMidd,2
TurtleSea2,4
IslandMidd,2

// Screen #9
IslandRght,1
WavesBlock,7

// Screen #10
WavesBlock,8

// Screen #11
WavesBlock,7
TurtleSea2,1

// Screen #12
TurtleSea2,3
WavesBlock,1
TurtleSea1,3
WavesBlock,1

// Screen #13
TurtleSea1,8

// Screen #14
WavesBlock,8

// Screen #15
WavesBlock,8

// Screen #16
WavesBlock,8
